Yr,M,D,HH,MM,Boro,Vol
2023,3,10,1,15,Bronx,8
2023,3,10,1,30,Bronx,1
2023,3,10,1,45,Bronx,1
2023,3,10,2,0,Bronx,3
2023,3,10,2,15,Bronx,9
2023,3,10,2,30,Bronx,0
2023,3,10,2,45,Bronx,5
2023,3,10,3,0,Bronx,1
2023,3,10,3,15,Bronx,2
2023,3,10,3,30,Bronx,2
2023,3,10,3,45,Bronx,8
2023,3,10,4,0,Bronx,9
2023,3,10,4,15,Bronx,12
2023,3,10,4,30,Bronx,1
2023,3,10,4,45,Bronx,0
2023,3,10,5,0,Bronx,10
2023,3,10,5,15,Bronx,14
2023,3,10,5,30,Bronx,6
2023,3,10,5,45,Bronx,22
2023,3,10,6,0,Bronx,12
2023,3,10,6,15,Bronx,21
2023,3,10,6,30,Bronx,18
2023,3,10,6,45,Bronx,31
2023,3,10,7,0,Bronx,29
2023,3,10,7,15,Bronx,44
2023,3,10,7,30,Bronx,40
2023,3,10,7,45,Bronx,36
2023,3,10,8,0,Bronx,44
2023,3,10,8,15,Bronx,35
2023,3,10,8,30,Bronx,31
2023,3,10,8,45,Bronx,34
2023,3,10,9,0,Bronx,37
2023,3,10,9,15,Bronx,35
2023,3,10,9,30,Bronx,35
2023,3,10,9,45,Bronx,22
2023,3,12,11,15,Bronx,51
2023,3,12,11,30,Bronx,54
2023,3,12,11,45,Bronx,39
2023,3,12,12,0,Bronx,70
2023,3,12,12,15,Bronx,52
2023,3,12,12,30,Bronx,68
2023,3,12,12,45,Bronx,73
2023,3,12,13,0,Bronx,65
2023,3,12,13,15,Bronx,48
2023,3,12,13,30,Bronx,83
2023,3,12,13,45,Bronx,58
2023,3,12,14,0,Bronx,67
2023,3,12,14,15,Bronx,75
2023,3,12,14,30,Bronx,78
2023,3,12,14,45,Bronx,77
2023,3,12,15,0,Bronx,62
2023,3,12,15,15,Bronx,71
2023,3,12,15,30,Bronx,72
2023,3,12,15,45,Bronx,82
2023,3,12,16,0,Bronx,63
2023,3,12,16,15,Bronx,64
2023,3,12,16,30,Bronx,84
2023,3,12,16,45,Bronx,72
2023,3,12,17,0,Bronx,76
2023,3,12,17,15,Bronx,79
2023,3,12,17,30,Bronx,68
2023,3,12,17,45,Bronx,64
2023,3,12,18,0,Bronx,77
2023,3,12,18,15,Bronx,53
2023,3,12,18,30,Bronx,64
2023,3,12,18,45,Bronx,58
2023,3,12,19,0,Bronx,67
2023,3,12,19,15,Bronx,54
2023,3,12,19,30,Bronx,59
2023,3,12,19,45,Bronx,54
2023,3,12,20,0,Bronx,55
2023,3,12,20,15,Bronx,44
2023,3,12,20,30,Bronx,55
2023,3,12,20,45,Bronx,60
2023,3,12,21,0,Bronx,58
2023,3,12,21,15,Bronx,35
2023,3,12,21,30,Bronx,54
2023,3,12,21,45,Bronx,40
2023,3,12,22,0,Bronx,45
2023,3,12,22,15,Bronx,28
2023,3,12,22,30,Bronx,37
2023,3,12,22,45,Bronx,24
2023,3,12,23,0,Bronx,37
2023,3,12,23,15,Bronx,31
2023,3,12,23,30,Bronx,40
2023,3,12,23,45,Bronx,25
2023,3,13,0,0,Bronx,19
2023,3,13,0,15,Bronx,18
2023,3,13,0,30,Bronx,21
2023,3,13,0,45,Bronx,25
2023,3,13,1,0,Bronx,17
2023,3,13,1,15,Bronx,13
2023,3,13,1,30,Bronx,20
2023,3,13,1,45,Bronx,10
2023,3,13,2,0,Bronx,16
2023,3,13,2,15,Bronx,18
2023,3,13,2,30,Bronx,18
2023,3,13,2,45,Bronx,10
2023,3,13,3,0,Bronx,9
2023,3,13,3,15,Bronx,20
2023,3,13,3,30,Bronx,22
2023,3,13,3,45,Bronx,18
2023,3,13,4,0,Bronx,19
2023,3,13,4,15,Bronx,25
2023,3,13,4,30,Bronx,16
2023,3,13,4,45,Bronx,19
2023,3,13,5,0,Bronx,44
2023,3,13,5,15,Bronx,34
2023,3,13,5,30,Bronx,44
2023,3,13,5,45,Bronx,39
2023,3,13,6,0,Bronx,44
2023,3,13,6,15,Bronx,57
2023,3,13,6,30,Bronx,70
2023,3,13,6,45,Bronx,58
2023,3,13,7,0,Bronx,68
2023,3,13,7,15,Bronx,92
2023,3,13,7,30,Bronx,89
2023,3,13,7,45,Bronx,62
2023,3,13,8,0,Bronx,70
2023,3,13,8,15,Bronx,66
2023,3,13,8,30,Bronx,62
2023,3,13,8,45,Bronx,69
2023,3,13,9,0,Bronx,72
2023,3,13,9,15,Bronx,64
2023,3,13,9,30,Bronx,69
2023,3,13,9,45,Bronx,69
2023,3,13,10,0,Bronx,79
2023,3,13,10,15,Bronx,72
2023,3,13,10,30,Bronx,78
2022,11,15,7,30,Brooklyn,56
2022,11,15,7,45,Brooklyn,53
2022,11,15,8,0,Brooklyn,55
2022,11,15,8,15,Brooklyn,64
2022,11,15,8,30,Brooklyn,56
2022,11,15,8,45,Brooklyn,60
2022,11,15,9,0,Brooklyn,58
2022,11,15,9,15,Brooklyn,46
2022,11,15,9,30,Brooklyn,55
2022,11,15,9,45,Brooklyn,43
2022,11,15,10,0,Brooklyn,43
2022,11,15,10,15,Brooklyn,37
2022,11,15,10,30,Brooklyn,42
2022,11,15,10,45,Brooklyn,44
2022,11,15,11,0,Brooklyn,48
2022,11,15,11,15,Brooklyn,42
2022,11,15,11,30,Brooklyn,44
2022,11,15,11,45,Brooklyn,40
2022,11,15,12,0,Brooklyn,45
2022,11,15,12,15,Brooklyn,48
2022,11,15,12,30,Brooklyn,54
2022,11,15,12,45,Brooklyn,53
2022,11,15,13,0,Brooklyn,51
2022,11,15,13,15,Brooklyn,47
2022,11,15,13,30,Brooklyn,51
2022,11,15,13,45,Brooklyn,44
2022,11,15,14,0,Brooklyn,50
2022,11,15,14,15,Brooklyn,57
2022,11,15,14,30,Brooklyn,69
2022,11,15,14,45,Brooklyn,63
2022,11,15,15,0,Brooklyn,65
2022,11,15,15,15,Brooklyn,67
2022,11,15,15,30,Brooklyn,69
2022,11,15,15,45,Brooklyn,63
2022,11,15,16,0,Brooklyn,59
2022,11,15,16,15,Brooklyn,57
2022,11,15,16,30,Brooklyn,74
2022,11,15,16,45,Brooklyn,71
2022,11,15,17,0,Brooklyn,71
2022,11,15,17,15,Brooklyn,70
2022,11,15,17,30,Brooklyn,65
2022,11,15,17,45,Brooklyn,57
2022,11,15,18,0,Brooklyn,73
2022,11,15,18,15,Brooklyn,60
2022,11,15,18,30,Brooklyn,57
2022,11,15,18,45,Brooklyn,53
2022,11,15,19,0,Brooklyn,49
2022,11,15,19,15,Brooklyn,38
2022,11,15,19,30,Brooklyn,37
2022,11,15,19,45,Brooklyn,38
2022,11,15,20,0,Brooklyn,35
2022,11,15,20,15,Brooklyn,31
2022,11,15,20,30,Brooklyn,27
2022,11,15,20,45,Brooklyn,25
2022,11,15,21,0,Brooklyn,26
2022,11,15,21,15,Brooklyn,21
2022,11,15,21,30,Brooklyn,22
2022,11,15,21,45,Brooklyn,20
2022,11,15,22,0,Brooklyn,24
2022,11,15,22,15,Brooklyn,21
2022,11,15,22,30,Brooklyn,14
2022,11,15,22,45,Brooklyn,17
2022,11,15,23,0,Brooklyn,15
2022,11,15,23,15,Brooklyn,3
2022,11,15,23,30,Brooklyn,12
2022,11,15,23,45,Brooklyn,6
2022,11,16,0,0,Brooklyn,9
2022,11,16,0,15,Brooklyn,16
2022,11,16,0,30,Brooklyn,9
2022,11,16,0,45,Brooklyn,2
2022,11,16,1,0,Brooklyn,5
2022,11,16,1,15,Brooklyn,1
2022,11,16,1,30,Brooklyn,3
2022,11,16,1,45,Brooklyn,6
2022,11,16,2,0,Brooklyn,2
2022,11,16,2,15,Brooklyn,5
2022,11,16,2,30,Brooklyn,7
2022,11,16,2,45,Brooklyn,1
2022,11,16,3,0,Brooklyn,3
2022,11,16,3,15,Brooklyn,7
2022,11,16,3,30,Brooklyn,1
2022,11,16,3,45,Brooklyn,8
2022,11,16,4,0,Brooklyn,1
2022,11,16,4,15,Brooklyn,1
2022,11,16,4,30,Brooklyn,8
2022,11,16,4,45,Brooklyn,7
2022,11,16,5,0,Brooklyn,14
2022,11,16,5,15,Brooklyn,6
2022,11,16,5,30,Brooklyn,10
2022,11,16,5,45,Brooklyn,10
2022,11,16,6,0,Brooklyn,16
2022,11,16,6,15,Brooklyn,16
2022,11,16,6,30,Brooklyn,21
2022,11,16,6,45,Brooklyn,32
2022,11,3,3,15,Manhattan,284
2022,11,3,3,30,Manhattan,324
2022,11,3,3,45,Manhattan,378
2022,11,3,4,0,Manhattan,387
2022,11,3,4,15,Manhattan,379
2022,11,3,4,30,Manhattan,679
2022,11,3,4,45,Manhattan,589
2022,11,3,5,0,Manhattan,743
2022,11,3,5,15,Manhattan,953
2022,11,3,5,30,Manhattan,1126
2022,11,3,5,45,Manhattan,1239
2022,11,3,6,0,Manhattan,1192
2022,11,3,6,15,Manhattan,1249
2022,11,3,6,30,Manhattan,1126
2022,11,3,6,45,Manhattan,1193
2022,11,3,7,0,Manhattan,1079
2022,11,3,7,15,Manhattan,1108
2022,11,3,7,30,Manhattan,990
2022,11,3,7,45,Manhattan,928
2022,11,3,8,0,Manhattan,1000
2022,11,3,8,15,Manhattan,1013
2022,11,3,8,30,Manhattan,998
2022,11,3,8,45,Manhattan,1031
2022,11,3,9,0,Manhattan,921
2022,11,3,9,15,Manhattan,889
2022,11,3,9,30,Manhattan,989
2022,11,3,9,45,Manhattan,1104
2022,11,3,10,0,Manhattan,856
2022,11,3,10,15,Manhattan,857
2022,11,3,10,30,Manhattan,862
2022,11,3,10,45,Manhattan,848
2022,11,3,11,0,Manhattan,844
2022,11,3,11,15,Manhattan,828
2022,11,3,11,30,Manhattan,930
2022,11,3,11,45,Manhattan,889
2022,11,3,12,0,Manhattan,889
2022,11,3,12,15,Manhattan,793
2022,11,3,12,30,Manhattan,845
2022,11,3,12,45,Manhattan,773
2022,11,3,13,0,Manhattan,680
2022,11,3,13,15,Manhattan,678
2022,11,3,13,30,Manhattan,706
2022,11,3,13,45,Manhattan,724
2022,11,3,14,0,Manhattan,648
2022,11,3,14,15,Manhattan,581
2022,11,3,14,30,Manhattan,587
2022,11,3,14,45,Manhattan,489
2022,11,3,15,0,Manhattan,447
2022,11,3,15,15,Manhattan,522
2022,11,3,15,30,Manhattan,496
2022,11,3,15,45,Manhattan,434
2022,11,3,16,0,Manhattan,430
2022,11,3,16,15,Manhattan,594
2022,11,3,16,30,Manhattan,560
2022,11,3,16,45,Manhattan,635
2022,11,3,17,0,Manhattan,889
2022,11,3,17,15,Manhattan,873
2022,11,3,17,30,Manhattan,946
2022,11,3,17,45,Manhattan,891
2022,11,3,18,0,Manhattan,968
2022,11,3,18,15,Manhattan,744
2022,11,3,18,30,Manhattan,663
2022,11,3,18,45,Manhattan,1004
2022,11,3,19,0,Manhattan,960
2022,11,3,19,15,Manhattan,1015
2022,11,3,19,30,Manhattan,1014
2022,11,3,19,45,Manhattan,945
2022,11,3,20,0,Manhattan,966
2022,11,3,20,15,Manhattan,771
2022,11,3,20,30,Manhattan,955
2022,11,3,20,45,Manhattan,1043
2022,11,3,21,0,Manhattan,905
2022,11,3,21,15,Manhattan,971
2022,11,3,21,30,Manhattan,1055
2022,11,3,21,45,Manhattan,897
2022,11,3,22,0,Manhattan,992
2022,11,3,22,15,Manhattan,779
2022,11,3,22,30,Manhattan,595
2022,11,3,22,45,Manhattan,865
2022,11,3,23,0,Manhattan,838
2022,11,3,23,15,Manhattan,725
2022,11,3,23,30,Manhattan,747
2022,11,3,23,45,Manhattan,646
2022,11,19,6,15,Brooklyn,17
2022,11,19,6,30,Brooklyn,17
2022,11,19,6,45,Brooklyn,25
2022,11,19,7,0,Brooklyn,15
2022,11,19,7,15,Brooklyn,21
2022,11,19,7,30,Brooklyn,33
2022,11,19,7,45,Brooklyn,28
2022,11,19,8,0,Brooklyn,42
2022,11,19,8,15,Brooklyn,57
2022,11,19,8,30,Brooklyn,76
2022,11,19,8,45,Brooklyn,106
2022,11,19,9,0,Brooklyn,79
2022,11,19,9,15,Brooklyn,90
2022,11,19,9,30,Brooklyn,100
2022,11,19,9,45,Brooklyn,70
2022,11,19,10,0,Brooklyn,110
2022,11,19,10,15,Brooklyn,83
2022,11,19,10,30,Brooklyn,92
2022,11,19,10,45,Brooklyn,81
2022,11,19,11,0,Brooklyn,74
2022,11,19,11,15,Brooklyn,87
2022,11,19,11,30,Brooklyn,76
2022,11,19,11,45,Brooklyn,94
2022,11,19,12,0,Brooklyn,76
2022,11,19,12,15,Brooklyn,78
2022,11,19,12,30,Brooklyn,77
2022,11,19,12,45,Brooklyn,87
2022,11,19,13,0,Brooklyn,88
2022,11,19,13,15,Brooklyn,88
2022,11,19,13,30,Brooklyn,79
2022,11,19,13,45,Brooklyn,81
2022,11,19,14,0,Brooklyn,87
2022,11,19,14,15,Brooklyn,94
2022,11,19,14,30,Brooklyn,93
2022,11,19,14,45,Brooklyn,100
2022,11,19,15,0,Brooklyn,105
2022,11,19,15,15,Brooklyn,108
2022,11,19,15,30,Brooklyn,99
2022,11,19,15,45,Brooklyn,76
2022,11,19,16,0,Brooklyn,119
2022,11,19,16,15,Brooklyn,104
2022,11,19,16,30,Brooklyn,104
2022,11,19,16,45,Brooklyn,83
2022,11,19,17,0,Brooklyn,108
2022,11,19,17,15,Brooklyn,83
2022,11,19,17,30,Brooklyn,89
2022,11,19,17,45,Brooklyn,99
2022,11,19,18,0,Brooklyn,104
2022,11,19,18,15,Brooklyn,95
2022,11,19,18,30,Brooklyn,115
2022,11,19,18,45,Brooklyn,82
2022,11,19,19,0,Brooklyn,114
2022,11,19,19,15,Brooklyn,92
2022,11,19,19,30,Brooklyn,72
2022,11,19,19,45,Brooklyn,77
2022,11,19,20,0,Brooklyn,82
2022,11,19,20,15,Brooklyn,61
2022,11,19,20,30,Brooklyn,51
2022,11,19,20,45,Brooklyn,68
2022,11,19,21,0,Brooklyn,75
2022,11,19,21,15,Brooklyn,52
2022,11,19,21,30,Brooklyn,47
2022,11,19,21,45,Brooklyn,43
2022,11,19,22,0,Brooklyn,36
2022,11,19,22,15,Brooklyn,27
2022,11,19,22,30,Brooklyn,34
2022,11,19,22,45,Brooklyn,24
2022,11,19,23,0,Brooklyn,31
2022,11,19,23,15,Brooklyn,44
2022,11,19,23,30,Brooklyn,24
2022,11,19,23,45,Brooklyn,33
2022,11,14,0,0,Brooklyn,8
2022,11,14,0,15,Brooklyn,22
2022,11,14,0,30,Brooklyn,3
2022,11,14,0,45,Brooklyn,3
2022,11,14,1,0,Brooklyn,0
2022,11,14,1,15,Brooklyn,2
2022,11,14,1,30,Brooklyn,3
2022,11,14,1,45,Brooklyn,2
2022,11,14,2,0,Brooklyn,2
2022,11,14,2,15,Brooklyn,5
2022,11,14,2,30,Brooklyn,2
2022,11,14,2,45,Brooklyn,3
2022,11,14,3,0,Brooklyn,3
2022,11,14,3,15,Brooklyn,3
2022,11,14,3,30,Brooklyn,2
2022,11,14,3,45,Brooklyn,5
2022,11,14,4,0,Brooklyn,4
2022,11,14,4,15,Brooklyn,1
2022,11,14,4,30,Brooklyn,4
2022,11,14,4,45,Brooklyn,1
2022,11,14,5,0,Brooklyn,1
2022,11,14,5,15,Brooklyn,3
2022,11,14,5,30,Brooklyn,2
2022,11,14,5,45,Brooklyn,5
2022,11,14,6,0,Brooklyn,8
2022,11,14,6,15,Brooklyn,5
2022,11,14,6,30,Brooklyn,0
2022,11,14,6,45,Brooklyn,6
2022,11,14,7,0,Brooklyn,8
2022,11,14,7,15,Brooklyn,5
2022,11,14,7,30,Brooklyn,1
2022,11,14,7,45,Brooklyn,13
2022,11,14,8,0,Brooklyn,13
2022,11,14,8,15,Brooklyn,17
2022,11,14,8,30,Brooklyn,10
2022,11,14,8,45,Brooklyn,19
2022,11,14,9,0,Brooklyn,21
2022,11,14,9,15,Brooklyn,24
2022,11,14,9,30,Brooklyn,32
2022,11,14,9,45,Brooklyn,38
2022,11,14,10,0,Brooklyn,45
2022,11,14,10,15,Brooklyn,45
2022,11,14,10,30,Brooklyn,52
2022,11,14,10,45,Brooklyn,41
2022,11,14,11,0,Brooklyn,44
2022,11,14,11,15,Brooklyn,31
2022,11,14,11,30,Brooklyn,38
2022,11,14,11,45,Brooklyn,47
2022,11,14,12,0,Brooklyn,59
2022,11,14,12,15,Brooklyn,43
2022,11,14,12,30,Brooklyn,47
2022,11,14,12,45,Brooklyn,46
2023,1,10,14,30,Brooklyn,219
2023,1,10,14,45,Brooklyn,231
2023,1,10,15,0,Brooklyn,227
2023,1,10,15,15,Brooklyn,217
2023,1,10,15,30,Brooklyn,196
2023,1,10,15,45,Brooklyn,225
2023,1,10,16,0,Brooklyn,218
2023,1,10,16,15,Brooklyn,192
2023,1,10,16,30,Brooklyn,198
2023,1,10,16,45,Brooklyn,242
2023,1,10,17,0,Brooklyn,205
2023,1,10,17,15,Brooklyn,206
2023,1,10,17,30,Brooklyn,184
2023,1,10,17,45,Brooklyn,186
2023,1,10,18,0,Brooklyn,170
2023,1,10,18,15,Brooklyn,195
2023,1,10,18,30,Brooklyn,181
2023,1,10,18,45,Brooklyn,192
2023,1,10,19,0,Brooklyn,173
2023,1,10,19,15,Brooklyn,169
2023,1,10,19,30,Brooklyn,190
2023,1,10,19,45,Brooklyn,181
2023,1,10,20,0,Brooklyn,152
2023,1,10,20,15,Brooklyn,155
2023,1,10,20,30,Brooklyn,165
2023,1,10,20,45,Brooklyn,164
2023,1,10,21,0,Brooklyn,174
2023,1,10,21,15,Brooklyn,166
2023,1,10,21,30,Brooklyn,152
2023,1,10,21,45,Brooklyn,156
2023,1,10,22,0,Brooklyn,125
2023,1,10,22,15,Brooklyn,134
2023,1,10,22,30,Brooklyn,132
2023,1,10,22,45,Brooklyn,124
2023,1,10,23,0,Brooklyn,116
2023,1,10,23,15,Brooklyn,144
2023,1,10,23,30,Brooklyn,91
2023,1,10,23,45,Brooklyn,97
2023,1,11,0,0,Brooklyn,83
2023,1,11,0,15,Brooklyn,70
2023,1,11,0,30,Brooklyn,56
2023,1,11,0,45,Brooklyn,56
2023,1,11,1,0,Brooklyn,42
2023,1,11,1,15,Brooklyn,50
2023,1,11,1,30,Brooklyn,35
2023,1,11,1,45,Brooklyn,40
2023,1,11,2,0,Brooklyn,20
2023,1,11,2,15,Brooklyn,25
2023,1,11,2,30,Brooklyn,24
2023,1,11,2,45,Brooklyn,16
2023,1,11,3,0,Brooklyn,23
2023,1,11,3,15,Brooklyn,15
2023,1,11,3,30,Brooklyn,24
2023,1,11,3,45,Brooklyn,30
2023,1,11,4,0,Brooklyn,23
2023,1,11,4,15,Brooklyn,36
2023,1,11,4,30,Brooklyn,35
2023,1,11,4,45,Brooklyn,56
2023,1,11,5,0,Brooklyn,70
2023,1,11,5,15,Brooklyn,103
2023,1,11,5,30,Brooklyn,133
2023,1,11,5,45,Brooklyn,135
2023,1,11,6,0,Brooklyn,171
2023,1,11,6,15,Brooklyn,184
2023,1,11,6,30,Brooklyn,231
2023,1,11,6,45,Brooklyn,238
2023,1,11,7,0,Brooklyn,275
2023,1,11,7,15,Brooklyn,232
2023,1,11,7,30,Brooklyn,315
2023,1,11,7,45,Brooklyn,267
2023,1,11,8,0,Brooklyn,236
2023,1,11,8,15,Brooklyn,271
2023,1,11,8,30,Brooklyn,261
2023,1,11,8,45,Brooklyn,254
2023,1,11,9,0,Brooklyn,291
2023,1,11,9,15,Brooklyn,244
2023,1,11,9,30,Brooklyn,294
2023,1,11,9,45,Brooklyn,222
2023,1,11,10,0,Brooklyn,251
2023,1,11,10,15,Brooklyn,205
2023,1,11,10,30,Brooklyn,215
2023,1,11,10,45,Brooklyn,241
2023,1,11,11,0,Brooklyn,180
2023,1,11,11,15,Brooklyn,225
2023,1,11,11,30,Brooklyn,189
2023,1,11,11,45,Brooklyn,205
2023,1,11,12,0,Brooklyn,188
2023,1,11,12,15,Brooklyn,228
2023,1,11,12,30,Brooklyn,227
2023,1,11,12,45,Brooklyn,227
2023,1,11,13,0,Brooklyn,205
2023,1,11,13,15,Brooklyn,234
2023,1,11,13,30,Brooklyn,213
2023,1,11,13,45,Brooklyn,173
2023,3,19,13,30,Bronx,36
2023,3,19,13,45,Bronx,36
2023,3,19,14,0,Bronx,38
2023,3,19,14,15,Bronx,24
2023,3,19,14,30,Bronx,36
2023,3,19,14,45,Bronx,39
2023,3,19,15,0,Bronx,43
2023,3,19,15,15,Bronx,41
2023,3,19,15,30,Bronx,42
2023,3,19,15,45,Bronx,46
2023,3,19,16,0,Bronx,36
2023,3,19,16,15,Bronx,48
2023,3,19,16,30,Bronx,47
2023,3,19,16,45,Bronx,39
2023,3,19,17,0,Bronx,19
2023,3,19,17,15,Bronx,41
2023,3,19,17,30,Bronx,25
2023,3,19,17,45,Bronx,31
2023,3,19,18,0,Bronx,26
2023,3,19,18,15,Bronx,37
2023,3,19,18,30,Bronx,38
2023,3,19,18,45,Bronx,20
2023,3,19,19,0,Bronx,35
2023,3,19,19,15,Bronx,44
2023,3,19,19,30,Bronx,33
2023,3,19,19,45,Bronx,31
2023,3,19,20,0,Bronx,31
2023,3,19,20,15,Bronx,30
2023,3,19,20,30,Bronx,23
2023,3,19,20,45,Bronx,34
2023,3,19,21,0,Bronx,20
2023,3,19,21,15,Bronx,32
2023,3,19,21,30,Bronx,30
2023,3,19,21,45,Bronx,26
2023,3,19,22,0,Bronx,16
2023,3,19,22,15,Bronx,11
2023,3,19,22,30,Bronx,16
2023,3,19,22,45,Bronx,19
2023,3,19,23,0,Bronx,16
2023,3,19,23,15,Bronx,12
2023,3,19,23,30,Bronx,9
2023,3,19,23,45,Bronx,13
2023,3,20,0,0,Bronx,8
2023,3,20,0,15,Bronx,7
2023,3,20,0,30,Bronx,8
2023,3,20,0,45,Bronx,12
2023,3,20,1,0,Bronx,11
2023,3,20,1,15,Bronx,8
2023,3,20,1,30,Bronx,4
2023,3,20,1,45,Bronx,6
2023,3,20,2,0,Bronx,3
2023,3,20,2,15,Bronx,3
2023,3,20,2,30,Bronx,5
2023,3,20,2,45,Bronx,3
2023,3,20,3,0,Bronx,4
2022,11,30,0,0,Brooklyn,35
2022,11,30,0,15,Brooklyn,41
2022,11,30,0,30,Brooklyn,34
2022,11,30,0,45,Brooklyn,26
2022,11,30,1,0,Brooklyn,27
2022,11,30,1,15,Brooklyn,27
2022,11,30,1,30,Brooklyn,24
2022,11,30,1,45,Brooklyn,19
2022,11,30,2,0,Brooklyn,22
2022,11,30,2,15,Brooklyn,9
2022,11,30,2,30,Brooklyn,12
2022,11,30,2,45,Brooklyn,13
2022,11,30,3,0,Brooklyn,14
2022,11,30,3,15,Brooklyn,16
2022,11,30,3,30,Brooklyn,13
2022,11,30,3,45,Brooklyn,14
2022,11,30,4,0,Brooklyn,21
2022,11,30,4,15,Brooklyn,20
2022,11,30,4,30,Brooklyn,15
2022,11,30,4,45,Brooklyn,33
2022,11,30,5,0,Brooklyn,26
2022,11,30,5,15,Brooklyn,38
2022,11,30,5,30,Brooklyn,47
2022,11,30,5,45,Brooklyn,42
2022,11,30,6,0,Brooklyn,41
2022,11,30,6,15,Brooklyn,45
2022,11,30,6,30,Brooklyn,68
2022,11,30,6,45,Brooklyn,70
2022,11,30,7,0,Brooklyn,67
2022,11,30,7,15,Brooklyn,65
2022,11,30,7,30,Brooklyn,75
2022,11,30,7,45,Brooklyn,89
2022,11,30,8,0,Brooklyn,81
2022,11,30,8,15,Brooklyn,90
2022,11,30,8,30,Brooklyn,106
2022,11,30,8,45,Brooklyn,80
2022,11,30,9,0,Brooklyn,69
2022,11,30,9,15,Brooklyn,77
2022,11,30,9,30,Brooklyn,76
2022,11,30,9,45,Brooklyn,94
2022,11,30,10,0,Brooklyn,80
2022,11,30,10,15,Brooklyn,96
2022,11,30,10,30,Brooklyn,88
2022,11,30,10,45,Brooklyn,95
2022,11,30,11,0,Brooklyn,96
2022,11,30,11,15,Brooklyn,96
2022,11,30,11,30,Brooklyn,109
2022,11,30,11,45,Brooklyn,91
2022,11,30,12,0,Brooklyn,107
2022,11,30,12,15,Brooklyn,100
2022,11,30,12,30,Brooklyn,102
2022,11,30,12,45,Brooklyn,108
2022,11,30,13,0,Brooklyn,97
2022,11,30,13,15,Brooklyn,108
2023,2,3,1,15,Brooklyn,11
2023,2,3,1,30,Brooklyn,9
2023,2,3,1,45,Brooklyn,10
2023,2,3,2,0,Brooklyn,12
2023,2,3,2,15,Brooklyn,10
2023,2,3,2,30,Brooklyn,5
2023,2,3,2,45,Brooklyn,11
2023,2,3,3,0,Brooklyn,9
2023,2,3,3,15,Brooklyn,5
2023,2,3,3,30,Brooklyn,8
2023,2,3,3,45,Brooklyn,5
2023,2,3,4,0,Brooklyn,9
2023,2,3,4,15,Brooklyn,10
2023,2,3,4,30,Brooklyn,16
2023,2,3,4,45,Brooklyn,8
2023,2,3,5,0,Brooklyn,19
2023,2,3,5,15,Brooklyn,19
2023,2,3,5,30,Brooklyn,19
2023,2,3,5,45,Brooklyn,21
2023,2,3,6,0,Brooklyn,21
2023,2,3,6,15,Brooklyn,37
2023,2,3,6,30,Brooklyn,43
2023,2,3,6,45,Brooklyn,40
2023,2,3,7,0,Brooklyn,35
2023,2,3,7,15,Brooklyn,59
2023,2,3,7,30,Brooklyn,71
2023,2,3,7,45,Brooklyn,58
2023,2,3,8,0,Brooklyn,72
2023,2,3,8,15,Brooklyn,80
2023,2,3,8,30,Brooklyn,56
2023,2,3,8,45,Brooklyn,78
2023,2,3,9,0,Brooklyn,75
2023,2,3,9,15,Brooklyn,70
2023,2,3,9,30,Brooklyn,51
2023,2,3,9,45,Brooklyn,48
2023,2,3,10,0,Brooklyn,54
2023,2,3,10,15,Brooklyn,59
2023,2,3,10,30,Brooklyn,49
2023,2,3,10,45,Brooklyn,58
2023,2,3,11,0,Brooklyn,58
2023,2,3,11,15,Brooklyn,55
2023,2,3,11,30,Brooklyn,57
2023,2,3,11,45,Brooklyn,65
2023,2,3,12,0,Brooklyn,59
2023,2,3,12,15,Brooklyn,54
2023,2,3,12,30,Brooklyn,54
2023,2,3,12,45,Brooklyn,58
2023,2,3,13,0,Brooklyn,59
2023,2,3,13,15,Brooklyn,63
2023,2,3,13,30,Brooklyn,71
2023,2,3,13,45,Brooklyn,58
2023,2,3,14,0,Brooklyn,59
2023,2,3,14,15,Brooklyn,67
2023,2,3,14,30,Brooklyn,54
2023,2,3,14,45,Brooklyn,68
2023,2,3,15,0,Brooklyn,73
2023,2,3,15,15,Brooklyn,65
2023,2,3,15,30,Brooklyn,65
2023,2,3,15,45,Brooklyn,70
2023,2,3,16,0,Brooklyn,61
2023,2,3,16,15,Brooklyn,65
2023,2,3,16,30,Brooklyn,58
2023,2,3,16,45,Brooklyn,56
2023,2,3,17,0,Brooklyn,68
2023,2,3,17,15,Brooklyn,68
2023,2,3,17,30,Brooklyn,87
2023,2,3,17,45,Brooklyn,61
2023,2,3,18,0,Brooklyn,73
2023,2,3,18,15,Brooklyn,68
2023,2,3,18,30,Brooklyn,80
2023,2,3,18,45,Brooklyn,72
2023,2,3,19,0,Brooklyn,49
2023,2,3,19,15,Brooklyn,52
2023,2,3,19,30,Brooklyn,66
2023,2,3,19,45,Brooklyn,41
2023,2,3,20,0,Brooklyn,65
2023,2,3,20,15,Brooklyn,55
2023,2,3,20,30,Brooklyn,61
2023,2,3,20,45,Brooklyn,55
2023,2,3,21,0,Brooklyn,39
2023,2,3,21,15,Brooklyn,38
2023,2,3,21,30,Brooklyn,39
2023,2,3,21,45,Brooklyn,36
2023,2,3,22,0,Brooklyn,29
2023,2,3,22,15,Brooklyn,35
2023,2,3,22,30,Brooklyn,28
2023,2,3,22,45,Brooklyn,28
2023,2,3,23,0,Brooklyn,27
